 BubbleSort threads: 1, Time: 67439743us; BubbleSort threads: 8, Time: 49207376us; BubbleSort threads: 8, Time: 48677545us;
19038;30736;31132;
19039;30736;31132;
19040;30736;31132;
19041;30739;31132;
19042;30739;31132;
19043;30739;31132;
19044;30739;31132;
19045;30739;31132;
19046;30739;31132;
19047;30739;31132;
19048;30739;31132;
19049;30739;31132;
19050;30739;31132;
19051;30739;31132;
19052;30739;31132;
19053;30739;31133;
19054;30739;31133;
19055;30739;31133;
19056;30739;31133;
19057;30739;31133;
19058;30739;31133;
19059;30739;31133;
19060;30739;31133;
19061;30739;31133;
19062;30739;31133;
19063;30739;31133;
19064;30739;31133;
19065;30739;31133;
19066;30739;31133;
19067;30739;31133;
19068;30739;31133;
19069;30739;31133;
19070;30739;31133;
19071;30739;31133;
19072;30739;31133;
19073;30740;31133;
19074;30740;31133;
19075;30740;31133;
19076;30740;31133;
19077;30740;31133;
19078;30740;31133;
19079;30740;31133;
19080;30740;31133;
19081;30740;31133;
19082;30740;31133;
19083;30740;31133;
19084;30740;31133;
19085;30740;31133;
19086;30740;31133;
19087;30740;31133;
19088;30740;31133;
19089;30740;31133;
19090;30740;31133;
19091;30740;31133;
19092;30742;31133;
19093;30742;31133;
19094;30742;31133;
19095;30742;31133;
19096;30744;31133;
19097;30744;31133;
19098;30744;31133;
19099;30744;31133;
19100;30745;31133;
19101;30746;31133;
19102;30746;31133;
19103;30746;31133;
19104;30746;31133;
19105;30746;31133;
19106;30746;31133;
19107;30746;31133;
19108;30746;31133;
19109;30746;31133;
19110;30746;31133;
19111;30746;31133;
19112;30747;31133;
19113;30747;31133;
19114;30747;31133;
19115;30747;31133;
19116;30750;31133;
19117;30750;31133;
19118;30751;31133;
19119;30751;31133;
19120;30751;31133;
19121;30751;31133;
19122;30751;31133;
19123;30751;31133;
19124;30751;31133;
19125;30751;31133;
19126;30751;31133;
19127;30751;31134;
19128;30751;31134;
19129;30751;31134;
19130;30751;31134;
19131;30751;31134;
19132;30751;31134;
19133;30752;31134;
19134;30752;31134;
19135;30752;31134;
19136;30754;31134;
19137;30754;31134;
19138;30754;31134;
19139;30754;31134;
19140;30754;31134;
19141;30754;31134;
19142;30754;31134;
19143;30754;31134;
19144;30754;31134;
19145;30754;31134;
19146;30754;31134;
19147;30754;31134;
19148;30754;31134;
19149;30754;31134;
19150;30754;31134;
19151;30754;31134;
19152;30754;31134;
19153;30754;31134;
19154;30754;31134;
19155;30754;31134;
19156;30754;31134;
19157;30755;31134;
19158;30756;31134;
19159;30756;31134;
19160;30756;31134;
19161;30756;31134;
19162;30756;31135;
19163;30756;31135;
19164;30756;31135;
19165;30756;31135;
19166;30756;31135;
19167;30756;31135;
19168;30756;31135;
19169;30756;31135;
19170;30756;31135;
19171;30756;31135;
19172;30756;31135;
19173;30756;31135;
19174;30756;31135;
19175;30757;31135;
19176;30757;31135;
19177;30757;31135;
19178;30757;31135;
19179;30757;31135;
19180;30758;31135;
19181;30758;31135;
19182;30758;31136;
19183;30758;31136;
19184;30758;31136;
19185;30758;31136;
19186;30758;31136;
19187;30758;31136;
19188;30758;31136;
19189;30758;31136;
19190;30758;31136;
19191;30758;31136;
19192;30758;31136;
19193;30758;31136;
19194;30758;31136;
19195;30758;31136;
19196;30758;31136;
19197;30758;31136;
19198;30758;31136;
19199;30758;31136;
19200;30758;31136;
19201;30758;31136;
19202;30758;31136;
19203;30758;31137;
19204;30758;31137;
19205;30758;31137;
19206;30758;31137;
19207;30758;31139;
19208;30758;31139;
19209;30758;31139;
19210;30758;31139;
19211;30758;31139;
19212;30758;31139;
19213;30758;31139;
19214;30758;31139;
19215;30758;31139;
19216;30758;31139;
19217;30758;31139;
19218;30758;31139;
19219;30758;31139;
19220;30760;31139;
19221;30760;31139;
19222;30760;31139;
19223;30760;31139;
19224;30761;31139;
19225;30761;31139;
19226;30763;31139;
19227;30763;31139;
19228;30764;31139;
19229;30764;31139;
19230;30764;31140;
19231;30764;31140;
19232;30764;31140;
19233;30764;31140;
19234;30764;31140;
19235;30764;31140;
19236;30764;31140;
19237;30764;31140;
19238;30764;31140;
19239;30764;31140;
19240;30764;31140;
19241;30764;31140;
19242;30764;31140;
19243;30764;31140;
19244;30764;31140;
19245;30764;31140;
19246;30764;31140;
19247;30766;31140;
19248;30766;31140;
19249;30766;31140;
19250;30766;31140;
19251;30766;31140;
19252;30766;31140;
19253;30766;31140;
19254;30768;31140;
19255;30768;31141;
19256;30768;31141;
19257;30768;31141;
19258;30768;31141;
19259;30768;31141;
19260;30768;31141;
19261;30768;31141;
19262;30768;31141;
19263;30768;31141;
19264;30768;31141;
19265;30768;31141;
19266;30768;31141;
19267;30768;31141;
19268;30768;31141;
19269;30768;31141;
19270;30768;31141;
19271;30768;31141;
19272;30768;31141;
19273;30768;31141;
19274;30768;31141;
19275;30768;31141;
19276;30768;31141;
19277;30768;31141;
19278;30768;31141;
19279;30768;31141;
19280;30768;31141;
19281;30768;31141;
19282;30768;31141;
19283;30768;31141;
19284;30768;31141;
19285;30768;31141;
19286;30768;31141;
19287;30768;31141;
19288;30768;31141;
19289;30768;31141;
19290;30768;31141;
19291;30768;31141;
19292;30768;31141;
19293;30768;31141;
19294;30768;31141;
19295;30768;31141;
19296;30768;31141;
19297;30768;31141;
19298;30768;31141;
19299;30768;31141;
19300;30768;31141;
19301;30768;31142;
19302;30768;31142;
19303;30768;31142;
19304;30768;31143;
19305;30768;31143;
19306;30768;31143;
19307;30768;31143;
19308;30769;31143;
19309;30769;31143;
19310;30769;31143;
19311;30770;31144;
19312;30770;31144;
19313;30770;31145;
19314;30770;31145;
19315;30770;31145;
19316;30770;31145;
19317;30770;31145;
19318;30770;31145;
19319;30770;31145;
19320;30770;31145;
19321;30770;31145;
19322;30770;31145;
19323;30770;31145;
19324;30770;31145;
19325;30770;31145;
19326;30770;31145;
19327;30770;31145;
19328;30770;31145;
19329;30770;31145;
19330;30770;31145;
19331;30770;31145;
19332;30770;31145;
19333;30770;31145;
19334;30774;31145;
19335;30774;31145;
19336;30774;31145;
19337;30774;31145;
19338;30774;31145;
19339;30774;31145;
19340;30774;31145;
19341;30774;31145;
19342;30774;31145;
19343;30774;31145;
19344;30774;31145;
19345;30774;31145;
19346;30774;31145;
19347;30774;31145;
19348;30774;31145;
19349;30774;31145;
19350;30774;31145;
19351;30774;31145;
19352;30774;31145;
19353;30774;31145;
19354;30774;31145;
19355;30774;31145;
19356;30774;31145;
19357;30774;31145;
19358;30774;31146;
19359;30774;31146;
19360;30774;31147;
19361;30774;31147;
19362;30774;31147;
19363;30774;31147;
19364;30774;31147;
19365;30774;31147;
19366;30774;31147;
19367;30774;31147;
19368;30774;31147;
19369;30774;31147;
19370;30774;31147;
19371;30774;31147;
19372;30774;31147;
19373;30774;31147;
19374;30774;31147;
19375;30774;31147;
19376;30774;31147;
19377;30774;31147;
19378;30774;31147;
19379;30774;31147;
19380;30774;31147;
19381;30774;31147;
19382;30774;31147;
19383;30774;31147;
19384;30774;31147;
19385;30774;31147;
19386;30774;31148;
19387;30774;31148;
19388;30774;31148;
19389;30774;31148;
19390;30774;31148;
19391;30775;31148;
19392;30775;31148;
19393;30775;31148;
19394;30775;31148;
19395;30775;31148;
19396;30775;31148;
19397;30776;31150;
19398;30778;31150;
19399;30778;31150;
19400;30778;31150;
19401;30778;31150;
19402;30778;31150;
19403;30778;31150;
19404;30778;31150;
19405;30778;31150;
19406;30778;31150;
19407;30778;31150;
19408;30778;31150;
19409;30780;31151;
19410;30780;31151;
19411;30780;31151;
19412;30781;31151;
19413;30782;31151;
19414;30782;31151;
19415;30782;31151;
19416;30782;31151;
19417;30782;31151;
19418;30782;31151;
19419;30782;31151;
19420;30783;31151;
19421;30783;31151;
19422;30783;31151;
19423;30783;31151;
19424;30783;31152;
19425;30783;31152;
19426;30783;31152;
19427;30783;31152;
19428;30783;31152;
19429;30783;31152;
19430;30783;31152;
19431;30783;31152;
19432;30785;31153;
19433;30785;31153;
19434;30785;31153;
19435;30787;31153;
19436;30787;31153;
19437;30787;31153;
19438;30787;31153;
19439;30787;31153;
19440;30787;31153;
19441;30787;31153;
19442;30787;31153;
19443;30787;31153;
19444;30787;31153;
19445;30787;31153;
19446;30787;31153;
19447;30787;31153;
19448;30787;31153;
19449;30787;31153;
19450;30787;31153;
19451;30787;31153;
19452;30787;31156;
19453;30787;31156;
19454;30787;31156;
19455;30787;31156;
19456;30787;31156;
19457;30787;31156;
19458;30787;31156;
19459;30787;31156;
19460;30787;31156;
19461;30787;31156;
19462;30787;31156;
19463;30787;31156;
19464;30787;31156;
19465;30787;31156;
19466;30787;31156;
19467;30787;31156;
19468;30787;31156;
19469;30787;31156;
19470;30787;31156;
19471;30787;31156;
19472;30787;31156;
19473;30788;31156;
19474;30788;31156;
19475;30788;31156;
19476;30788;31156;
19477;30790;31156;
19478;30794;31156;
19479;30794;31156;
19480;30794;31156;
19481;30795;31156;
19482;30795;31156;
19483;30795;31156;
19484;30795;31156;
19485;30795;31156;
19486;30795;31156;
19487;30795;31157;
19488;30795;31157;
19489;30797;31159;
19490;30797;31159;
19491;30797;31160;
19492;30797;31160;
19493;30798;31160;
19494;30799;31160;
19495;30799;31160;
19496;30799;31160;
19497;30799;31160;
19498;30799;31162;
19499;30799;31162;
19500;30799;31162;
19501;30799;31162;
19502;30799;31162;
19503;30799;31162;
19504;30799;31162;
19505;30799;31162;
19506;30799;31162;
19507;30799;31162;
19508;30799;31162;
19509;30799;31162;
19510;30799;31162;
19511;30799;31162;
19512;30800;31163;
19513;30802;31163;
19514;30802;31163;
19515;30802;31163;
19516;30802;31163;
19517;30802;31163;
19518;30802;31163;
19519;30802;31163;
19520;30802;31163;
19521;30802;31163;
19522;30802;31163;
19523;30802;31163;
19524;30802;31163;
19525;30802;31163;
19526;30802;31163;
19527;30802;31163;
19528;30802;31165;
19529;30802;31165;
19530;30802;31165;
19531;30802;31165;
19532;30802;31165;
19533;30802;31165;
19534;30802;31165;
19535;30802;31165;
19536;30802;31165;
19537;30802;31165;
19538;30802;31165;
19539;30802;31165;
19540;30802;31165;
19541;30804;31165;
19542;30804;31165;
19543;30804;31165;
19544;30804;31165;
19545;30804;31165;
19546;30804;31165;
19547;30807;31165;
19548;30807;31165;
19549;30807;31165;
19550;30807;31167;
19551;30807;31167;
19552;30808;31167;
19553;30808;31167;
19554;30808;31167;
19555;30808;31167;
19556;30808;31167;
19557;30810;31167;
19558;30810;31167;
19559;30810;31167;
19560;30810;31167;
19561;30810;31167;
19562;30810;31167;
19563;30810;31167;
19564;30810;31167;
19565;30810;31167;
19566;30810;31167;
19567;30810;31167;
19568;30810;31167;
19569;30810;31167;
19570;30810;31167;
19571;30810;31167;
19572;30810;31168;
19573;30810;31168;
19574;30810;31168;
19575;30812;31168;
19576;30812;31168;
19577;30812;31168;
19578;30812;31168;
19579;30812;31168;
19580;30812;31169;
19581;30812;31169;
19582;30812;31169;
19583;30812;31169;
19584;30815;31170;
19585;30815;31170;
19586;30815;31170;
19587;30815;31170;
19588;30815;31170;
19589;30816;31170;
19590;30816;31171;
19591;30816;31171;
19592;30817;31171;
19593;30817;31171;
19594;30817;31171;
19595;30817;31171;
19596;30817;31171;
19597;30817;31171;
19598;30817;31171;
19599;30817;31171;
19600;30817;31171;
19601;30817;31171;
19602;30817;31171;
19603;30817;31171;
19604;30817;31171;
19605;30817;31171;
19606;30817;31171;
19607;30817;31171;
19608;30817;31171;
19609;30817;31171;
19610;30817;31173;
19611;30817;31173;
19612;30817;31173;
19613;30817;31173;
19614;30817;31173;
19615;30817;31173;
19616;30817;31174;
19617;30817;31174;
19618;30817;31174;
19619;30817;31174;
19620;30817;31174;
19621;30817;31174;
19622;30817;31175;
19623;30817;31175;
19624;30817;31176;
19625;30817;31176;
19626;30817;31176;
19627;30817;31176;
19628;30817;31176;
19629;30817;31176;
19630;30817;31176;
19631;30817;31176;
19632;30817;31176;
19633;30817;31176;
19634;30817;31177;
19635;30817;31177;
19636;30817;31177;
19637;30817;31177;
19638;30817;31177;
19639;30817;31177;
19640;30817;31177;
19641;30817;31177;
19642;30817;31177;
19643;30817;31177;
19644;30817;31177;
19645;30817;31177;
19646;30817;31177;
19647;30818;31177;
19648;30818;31177;
19649;30818;31177;
19650;30818;31177;
19651;30818;31177;
19652;30820;31177;
19653;30820;31177;
19654;30821;31177;
19655;30821;31177;
19656;30821;31177;
19657;30821;31177;
19658;30821;31177;
19659;30821;31177;
19660;30821;31177;
19661;30821;31177;
19662;30821;31177;
19663;30821;31177;
19664;30821;31177;
19665;30821;31177;
19666;30821;31177;
19667;30822;31177;
19668;30823;31177;
19669;30824;31177;
19670;30824;31177;
19671;30824;31177;
19672;30824;31177;
19673;30824;31177;
19674;30824;31177;
19675;30824;31177;
19676;30824;31177;
19677;30824;31177;
19678;30824;31177;
19679;30824;31177;
19680;30824;31177;
19681;30826;31177;
19682;30826;31177;
19683;30826;31177;
19684;30826;31177;
19685;30826;31177;
19686;30826;31177;
19687;30826;31177;
19688;30826;31177;
19689;30826;31177;
19690;30826;31177;
19691;30826;31177;
19692;30827;31177;
19693;30827;31177;
19694;30827;31177;
19695;30827;31177;
19696;30827;31177;
19697;30827;31177;
19698;30827;31177;
19699;30827;31177;
19700;30828;31178;
19701;30828;31178;
19702;30828;31179;
19703;30828;31179;
19704;30828;31179;
19705;30828;31179;
19706;30828;31179;
19707;30828;31179;
19708;30828;31179;
19709;30828;31179;
19710;30828;31179;
19711;30828;31179;
19712;30828;31179;
19713;30828;31179;
19714;30828;31179;
19715;30828;31179;
19716;30828;31179;
19717;30828;31179;
19718;30828;31181;
19719;30828;31181;
19720;30828;31181;
19721;30828;31182;
19722;30828;31182;
19723;30829;31182;
19724;30829;31182;
19725;30829;31182;
19726;30829;31182;
19727;30829;31182;
19728;30830;31182;
19729;30830;31182;
19730;30830;31186;
19731;30830;31186;
19732;30830;31189;
19733;30830;31189;
19734;30830;31189;
19735;30830;31189;
19736;30830;31189;
19737;30830;31189;
19738;30830;31189;
19739;30830;31189;
19740;30830;31190;
19741;30830;31190;
19742;30830;31190;
19743;30830;31190;
19744;30830;31190;
19745;30830;31190;
19746;30831;31190;
19747;30831;31191;
19748;30831;31191;
19749;30831;31191;
19750;30831;31191;
19751;30831;31191;
19752;30831;31192;
19753;30831;31193;
19754;30831;31195;
19755;30831;31195;
19756;30831;31195;
19757;30831;31195;
19758;30831;31195;
19759;30831;31196;
19760;30831;31196;
19761;30831;31196;
19762;30832;31196;
19763;30832;31196;
19764;30833;31196;
19765;30833;31196;
19766;30833;31196;
19767;30833;31196;
19768;30834;31196;
19769;30834;31196;
19770;30834;31196;
19771;30834;31196;
19772;30834;31196;
19773;30834;31196;
19774;30834;31196;
19775;30834;31196;
19776;30834;31196;
19777;30834;31196;
19778;30834;31196;
19779;30834;31196;
19780;30834;31196;
19781;30834;31196;
19782;30834;31196;
19783;30834;31196;
19784;30835;31196;
19785;30835;31196;
19786;30835;31196;
19787;30835;31196;
19788;30837;31196;
19789;30837;31196;
19790;30837;31196;
19791;30837;31196;
19792;30837;31197;
19793;30837;31197;
19794;30837;31197;
19795;30837;31197;
19796;30837;31197;
19797;30837;31197;
19798;30837;31197;
19799;30837;31197;
19800;30837;31197;
19801;30837;31197;
19802;30837;31198;
19803;30837;31198;
19804;30837;31198;
19805;30837;31198;
19806;30837;31198;
19807;30837;31198;
19808;30837;31198;
19809;30837;31199;
19810;30837;31199;
19811;30837;31199;
19812;30837;31199;
19813;30837;31199;
19814;30837;31199;
19815;30837;31199;
19816;30837;31199;
19817;30837;31199;
19818;30837;31199;
19819;30839;31199;
19820;30839;31199;
19821;30839;31199;
19822;30839;31199;
19823;30839;31201;
19824;30839;31201;
19825;30839;31201;
19826;30839;31201;
19827;30839;31201;
19828;30839;31201;
19829;30839;31201;
19830;30839;31201;
19831;30839;31201;
19832;30839;31201;
19833;30839;31201;
19834;30839;31201;
19835;30839;31201;
19836;30839;31201;
19837;30839;31201;
19838;30839;31202;
19839;30839;31202;
19840;30839;31202;
19841;30839;31202;
19842;30839;31202;
19843;30839;31202;
19844;30839;31202;
19845;30839;31202;
19846;30839;31202;
19847;30839;31202;
19848;30839;31202;
19849;30839;31202;
19850;30839;31202;
19851;30840;31202;
19852;30840;31204;
19853;30840;31204;
19854;30840;31204;
19855;30840;31204;
19856;30840;31204;
19857;30840;31204;
19858;30840;31205;
19859;30840;31205;
19860;30840;31205;
19861;30840;31205;
19862;30840;31205;
19863;30840;31205;
19864;30840;31205;
19865;30840;31205;
19866;30840;31205;
19867;30840;31205;
19868;30840;31205;
19869;30840;31205;
19870;30840;31205;
19871;30840;31205;
19872;30840;31205;
19873;30840;31205;
19874;30840;31205;
19875;30840;31205;
19876;30840;31205;
19877;30840;31205;
19878;30840;31205;
19879;30840;31205;
19880;30840;31207;
19881;30840;31207;
19882;30840;31207;
19883;30840;31207;
19884;30840;31208;
19885;30840;31208;
19886;30840;31210;
19887;30840;31210;
19888;30840;31210;
19889;30841;31210;
19890;30841;31210;
19891;30841;31210;
19892;30841;31210;
19893;30841;31210;
19894;30841;31211;
19895;30841;31211;
19896;30841;31211;
19897;30841;31211;
19898;30841;31211;
19899;30841;31211;
19900;30841;31211;
19901;30841;31211;
19902;30841;31211;
19903;30841;31211;
19904;30841;31211;
19905;30841;31212;
19906;30841;31213;
19907;30841;31213;
19908;30841;31213;
19909;30841;31213;
19910;30842;31213;
19911;30842;31213;
19912;30842;31213;
19913;30842;31213;
19914;30843;31213;
19915;30843;31213;
19916;30843;31213;
19917;30843;31213;
19918;30843;31213;
19919;30843;31213;
19920;30843;31213;
19921;30843;31213;
19922;30843;31213;
19923;30843;31213;
19924;30843;31213;
19925;30845;31213;
19926;30845;31213;
19927;30845;31213;
19928;30845;31213;
19929;30845;31213;
19930;30845;31213;
19931;30846;31213;
19932;30847;31213;
19933;30847;31213;
19934;30847;31213;
19935;30847;31213;
19936;30847;31213;
19937;30847;31213;
19938;30847;31213;
19939;30847;31213;
19940;30847;31213;
19941;30847;31213;
19942;30848;31213;
19943;30848;31213;
19944;30848;31213;
19945;30848;31213;
19946;30848;31213;
19947;30849;31213;
19948;30849;31213;
19949;30849;31213;
19950;30849;31213;
19951;30849;31213;
19952;30849;31213;
19953;30850;31213;
19954;30855;31213;
19955;30855;31213;
19956;30855;31213;
19957;30855;31213;
19958;30855;31213;
19959;30855;31213;
19960;30857;31213;
19961;30857;31213;
19962;30857;31213;
19963;30857;31213;
19964;30857;31213;
19965;30857;31213;
19966;30857;31213;
19967;30857;31213;
19968;30857;31213;
19969;30857;31213;
19970;30857;31213;
19971;30857;31213;
19972;30857;31213;
19973;30857;31213;
19974;30857;31213;
19975;30857;31213;
19976;30857;31213;
19977;30857;31213;
19978;30858;31213;
19979;30858;31213;
19980;30858;31213;
19981;30858;31213;
19982;30858;31213;
19983;30858;31213;
19984;30858;31213;
19985;30858;31213;
19986;30858;31213;
19987;30858;31214;
19988;30858;31214;
19989;30858;31215;
19990;30858;31215;
19991;30858;31215;
19992;30858;31218;
19993;30860;31218;
19994;30860;31218;
19995;30860;31218;
19996;30860;31218;
19997;30860;31218;
19998;30860;31218;
19999;30862;31218;
20000;30863;31218;
20001;30863;31218;
20002;30863;31218;
20003;30863;31218;
20004;30863;31218;
20005;30863;31218;
20006;30863;31218;
20007;30863;31218;
20008;30864;31218;
20009;30865;31218;
20010;30865;31220;
20011;30865;31220;
20012;30865;31220;
20013;30867;31220;
